total de voitures,Ménages sans voiture,Ménages avec une voiture,Ménages avec deux voitures ou plus,Ménages avec place(s) de stationnement,Nombre total d'accidents,Nombre de personnes tuées,Nombre de personnes indemnes,Nombre de personnes blessées, - dont blessés graves, - dont blessés légers,ville,lien
101.0,43.0,42.0,59.0,92.0,1.0,0.0,3.0,2.0,2.0,0.0,Cuse-et-Adrisans (25680),/management/ville/cuse-et-adrisans/ville-25184
221.0,37.0,90.0,131.0,184.0,1.0,0.0,0.0,1.0,1.0,0.0,Ouilly-le-Tesson (14190),/management/ville/ouilly-le-tesson/ville-14486
155.0,103.0,69.0,85.0,148.0,2.0,0.0,0.0,2.0,1.0,1.0,La Chapelle (03300),/management/ville/la-chapelle/ville-03056
202.0,86.0,96.0,106.0,145.0,1.0,0.0,1.0,1.0,1.0,0.0,Aragon (11600),/management/ville/aragon/ville-11011
25.0,47.0,9.0,16.0,23.0,2.0,0.0,0.0,2.0,2.0,0.0,Le Castellard-Mélan (04380),/management/ville/le-castellard-melan/ville-04040
159.0,25.0,48.0,110.0,148.0,1.0,0.0,1.0,1.0,1.0,0.0,Versailleux (01330),/management/ville/versailleux/ville-01434
146.0,27.0,49.0,97.0,121.0,1.0,1.0,0.0,1.0,0.0,1.0,Épieds (02400),/management/ville/epieds/ville-02280
140.0,19.0,53.0,87.0,123.0,4.0,2.0,4.0,10.0,7.0,3.0,Châtenay (01320),/management/ville/chatenay/ville-01090
278.0,47.0,150.0,128.0,200.0,1.0,1.0,0.0,1.0,1.0,0.0,Javrezac (16100),/management/ville/javrezac/ville-16169
214.0,49.0,96.0,118.0,189.0,2.0,0.0,2.0,3.0,2.0,1.0,Champagnac (17500),/management/ville/champagnac/ville-17082
424.0,56.0,182.0,243.0,352.0,1.0,0.0,1.0,1.0,1.0,0.0,Saint-Laurent (08090),/management/ville/saint-laurent/ville-08385
164.0,46.0,59.0,105.0,126.0,,,,,,,Raissac-sur-Lampy (11170),/management/ville/raissac-sur-lampy/ville-11308
64.0,19.0,26.0,38.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,Remilly-en-Montagne (21540),/management/ville/remilly-en-montagne/ville-21520
87.0,15.0,37.0,50.0,77.0,1.0,0.0,2.0,1.0,1.0,0.0,Belval (08090),/management/ville/belval/ville-08058
66.0,25.0,31.0,35.0,63.0,,,,,,,Ols-et-Rinhodes (12260),/management/ville/ols-et-rinhodes/ville-12175
353.0,178.0,171.0,181.0,299.0,1.0,0.0,0.0,2.0,1.0,1.0,Lanrelas (22250),/management/ville/lanrelas/ville-22114
979.0,1071.0,562.0,417.0,775.0,2.0,0.0,2.0,2.0,2.0,0.0,Bernières-sur-Mer (14990),/management/ville/bernieres-sur-mer/ville-14066
64.0,42.0,35.0,29.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,Parfondeval (02360),/management/ville/parfondeval/ville-02586
56.0,148.0,33.0,23.0,30.0,,,,,,,Miglos (09400),/management/ville/miglos/ville-09192
42.0,67.0,22.0,21.0,35.0,,,,,,,Gourdon (07000),/management/ville/gourdon/ville-07098
35.0,26.0,24.0,11.0,26.0,,,,,,,Saint-Hilaire-Luc (19160),/management/ville/saint-hilaire-luc/ville-19210
47.0,23.0,21.0,26.0,36.0,,,,,,,Cussy-le-Châtel (21230),/management/ville/cussy-le-chatel/ville-21222
59.0,27.0,22.0,36.0,51.0,,,,,,,Saint-Léon-d'Issigeac (24560),/management/ville/saint-leon-d-issigeac/ville-24441
239.0,41.0,109.0,131.0,233.0,2.0,0.0,1.0,4.0,2.0,2.0,Sainte-Radegonde (17250),/management/ville/sainte-radegonde/ville-17389
280.0,27.0,72.0,208.0,234.0,1.0,0.0,1.0,2.0,2.0,0.0,Saint-Caprais (18400),/management/ville/saint-caprais/ville-18201
147.0,133.0,76.0,71.0,123.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Julien-en-Champsaur (05500),/management/ville/saint-julien-en-champsaur/ville-05147
78.0,32.0,36.0,42.0,82.0,1.0,0.0,0.0,1.0,1.0,0.0,Fontette (10360),/management/ville/fontette/ville-10155
706.0,511.0,395.0,312.0,514.0,1.0,0.0,1.0,1.0,1.0,0.0,Massiac (15500),/management/ville/massiac/ville-15119
378.0,309.0,224.0,154.0,250.0,1.0,0.0,0.0,1.0,1.0,0.0,Chambon-sur-Voueize (23170),/management/ville/chambon-sur-voueize/ville-23045
186.0,84.0,101.0,85.0,165.0,1.0,0.0,2.0,2.0,1.0,1.0,Chalais (24800),/management/ville/chalais/ville-24095
336.0,44.0,174.0,161.0,275.0,1.0,0.0,0.0,5.0,0.0,5.0,Ouilly-le-Vicomte (14100),/management/ville/ouilly-le-vicomte/ville-14487
124.0,63.0,63.0,62.0,97.0,1.0,1.0,0.0,0.0,0.0,0.0,Le Castellet (04700),/management/ville/le-castellet/ville-04041
835.0,101.0,314.0,522.0,775.0,1.0,0.0,2.0,1.0,1.0,0.0,Versonnex (01210),/management/ville/versonnex/ville-01435
102.0,31.0,45.0,57.0,81.0,1.0,0.0,1.0,2.0,1.0,1.0,L'Épine-aux-Bois (02540),/management/ville/l-epine-aux-bois/ville-02281
94.0,24.0,43.0,51.0,73.0,1.0,0.0,0.0,3.0,3.0,0.0,La Chapelle-aux-Chasses (03230),/management/ville/la-chapelle-aux-chasses/ville-03057
610.0,121.0,214.0,396.0,562.0,1.0,0.0,0.0,4.0,3.0,1.0,Châtillon-la-Palud (01320),/management/ville/chatillon-la-palud/ville-01092
802.0,294.0,390.0,412.0,643.0,1.0,1.0,0.0,0.0,0.0,0.0,Argeliers (11120),/management/ville/argeliers/ville-11012
154.0,104.0,76.0,78.0,128.0,1.0,0.0,0.0,1.0,1.0,0.0,Juignac (16190),/management/ville/juignac/ville-16170
251.0,69.0,113.0,138.0,230.0,1.0,0.0,0.0,1.0,1.0,0.0,Champagne (17620),/management/ville/champagne/ville-17083
115.0,10.0,42.0,73.0,105.0,,,,,,,Saint-Loup-en-Champagne (08300),/management/ville/saint-loup-en-champagne/ville-08386
38.0,27.0,22.0,17.0,25.0,,,,,,,Rennes-le-Château (11190),/management/ville/rennes-le-chateau/ville-11309
16.0,6.0,11.0,5.0,14.0,,,,,,,Belval-Bois-des-Dames (08240),/management/ville/belval-bois-des-dames/ville-08059
325.0,38.0,118.0,207.0,288.0,1.0,0.0,0.0,1.0,0.0,1.0,Remilly-sur-Tille (21560),/management/ville/remilly-sur-tille/ville-21521
143.0,40.0,65.0,78.0,136.0,1.0,0.0,1.0,1.0,1.0,0.0,Armendarits (64640),/management/ville/armendarits/ville-64046
227.0,19.0,84.0,142.0,203.0,1.0,1.0,2.0,1.0,1.0,0.0,Englos (59320),/management/ville/englos/ville-59195
22.0,20.0,17.0,5.0,19.0,1.0,1.0,2.0,0.0,0.0,0.0,Gogney (54450),/management/ville/gogney/ville-54230
40.0,21.0,18.0,22.0,39.0,2.0,0.0,2.0,5.0,2.0,3.0,Aujeurres (52190),/management/ville/aujeurres/ville-52027
688.0,112.0,340.0,348.0,540.0,1.0,0.0,2.0,2.0,2.0,0.0,Rexpoëde (59122),/management/ville/rexpoede/ville-59499
945.0,164.0,428.0,516.0,768.0,1.0,0.0,1.0,1.0,1.0,0.0,Trieux (54750),/management/ville/trieux/ville-54533
233.0,43.0,108.0,125.0,221.0,2.0,0.0,3.0,2.0,0.0,2.0,Magnicourt-en-Comte (62127),/management/ville/magnicourt-en-comte/ville-62536
62.0,25.0,24.0,38.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0,Tincry (57590),/management/ville/tincry/ville-57674
172.0,13.0,68.0,104.0,170.0,,,,,,,Conteville-lès-Boulogne (62126),/management/ville/conteville-les-boulogne/ville-62237
2652.0,458.0,1349.0,1303.0,2374.0,7.0,0.0,7.0,8.0,0.0,8.0,Bétheny (51450),/management/ville/betheny/ville-51055
42.0,33.0,24.0,18.0,31.0,,,,,,,Saint-Arroman (65250),/management/ville/saint-arroman/ville-65385
448.0,94.0,229.0,220.0,393.0,2.0,0.0,2.0,2.0,2.0,0.0,Berd'huis (61340),/management/ville/berd-huis/ville-61043
50.0,4.0,16.0,34.0,49.0,,,,,,,Kirviller (57430),/management/ville/kirviller/ville-57366
42.0,15.0,17.0,25.0,27.0,,,,,,,Catheux (60360),/management/ville/catheux/ville-60131
197.0,45.0,77.0,120.0,159.0,1.0,0.0,1.0,1.0,1.0,0.0,Tubersent (62630),/management/ville/tubersent/ville-62832
21.0,27.0,10.0,11.0,10.0,,,,,,,Lachalade (55120),/management/ville/lachalade/ville-55266
46.0,20.0,23.0,24.0,13.0,,,,,,,Bernadets-Debat (65220),/management/ville/bernadets-debat/ville-65085
204.0,18.0,96.0,108.0,173.0,1.0,0.0,1.0,1.0,0.0,1.0,Morlincourt (60400),/management/ville/morlincourt/ville-60431
148.0,39.0,54.0,94.0,142.0,1.0,1.0,0.0,1.0,0.0,1.0,Montigné-lès-Rairies (49430),/management/ville/montigne-les-rairies/ville-49209
99.0,45.0,35.0,64.0,90.0,1.0,0.0,1.0,1.0,1.0,0.0,Maupertus-sur-Mer (50330),/management/ville/maupertus-sur-mer/ville-50296
83.0,7.0,23.0,60.0,80.0,,,,,,,Lombia (64160),/management/ville/lombia/ville-64346
23.0,6.0,9.0,14.0,22.0,1.0,0.0,0.0,4.0,3.0,1.0,Bellange (57340),/management/ville/bellange/ville-57059
239.0,201.0,143.0,96.0,206.0,1.0,0.0,0.0,2.0,0.0,2.0,Menat (63560),/management/ville/menat/ville-63223
139.0,56.0,60.0,80.0,110.0,1.0,0.0,0.0,2.0,1.0,1.0,Poiseux (58130),/management/ville/poiseux/ville-58212
1136.0,223.0,503.0,633.0,1025.0,2.0,0.0,1.0,3.0,1.0,2.0,Bignan (56500),/management/ville/bignan/ville-56017
151.0,99.0,78.0,73.0,94.0,1.0,0.0,1.0,1.0,1.0,0.0,Saint-Berthevin-la-Tannière (53220),/management/ville/saint-berthevin-la-tanniere/ville-53202
84.0,44.0,40.0,44.0,58.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Martin-l'Aiguillon (61320),/management/ville/saint-martin-l-aiguillon/ville-61427
79.0,152.0,38.0,42.0,69.0,1.0,0.0,1.0,3.0,1.0,2.0,Targassonne (66120),/management/ville/targassonne/ville-66202
123.0,18.0,49.0,74.0,113.0,1.0,0.0,0.0,2.0,2.0,0.0,Mœurs-Verdey (51120),/management/ville/moeurs-verdey/ville-51369
508.0,186.0,261.0,247.0,407.0,2.0,2.0,0.0,0.0,0.0,0.0,Le Montsaugeonnais (52190),/management/ville/le-montsaugeonnais/ville-52405
83.0,81.0,34.0,48.0,48.0,1.0,0.0,0.0,2.0,0.0,2.0,Arnéguy (64220),/management/ville/arneguy/ville-64047
511.0,60.0,222.0,289.0,461.0,1.0,0.0,0.0,1.0,1.0,0.0,Ennetières-en-Weppes (59320),/management/ville/ennetieres-en-weppes/ville-59196
64.0,14.0,21.0,42.0,56.0,,,,,,,Gondrecourt-Aix (54800),/management/ville/gondrecourt-aix/ville-54231
20.0,13.0,10.0,9.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,Aulnoy-sur-Aube (52160),/management/ville/aulnoy-sur-aube/ville-52028
187.0,31.0,72.0,115.0,163.0,,,,,,,Trondes (54570),/management/ville/trondes/ville-54534
146.0,25.0,62.0,84.0,116.0,1.0,0.0,0.0,1.0,1.0,0.0,Ribécourt-la-Tour (59159),/management/ville/ribecourt-la-tour/ville-59500
44.0,12.0,21.0,24.0,39.0,,,,,,,Magnicourt-sur-Canche (62270),/management/ville/magnicourt-sur-canche/ville-62537
37.0,6.0,20.0,17.0,34.0,,,,,,,Conteville-en-Ternois (62130),/management/ville/conteville-en-ternois/ville-62238
117.0,41.0,62.0,55.0,105.0,1.0,0.0,3.0,2.0,0.0,2.0,Bethon (51260),/management/ville/bethon/ville-51056
41.0,25.0,13.0,28.0,34.0,,,,,,,Saint-Créac (65100),/management/ville/saint-creac/ville-65386
178.0,66.0,68.0,110.0,139.0,1.0,0.0,0.0,2.0,2.0,0.0,Berjou (61430),/management/ville/berjou/ville-61044
89.0,18.0,31.0,59.0,77.0,,,,,,,Klang (57920),/management/ville/klang/ville-57367
81.0,6.0,36.0,45.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,Catigny (60640),/management/ville/catigny/ville-60132
35.0,8.0,19.0,16.0,34.0,,,,,,,Vacquerie-le-Boucq (62270),/management/ville/vacquerie-le-boucq/ville-62833
110.0,49.0,54.0,56.0,97.0,,,,,,,Lachaussée (55210),/management/ville/lachaussee/ville-55267
67.0,8.0,34.0,34.0,60.0,,,,,,,Bernadets-Dessus (65190),/management/ville/bernadets-dessus/ville-65086
328.0,67.0,124.0,204.0,288.0,1.0,0.0,4.0,1.0,1.0,0.0,Mortefontaine (60128),/management/ville/mortefontaine/ville-60432
449.0,73.0,200.0,249.0,397.0,2.0,0.0,2.0,2.0,2.0,0.0,Montilliers (49310),/management/ville/montilliers/ville-49211
429.0,66.0,191.0,238.0,379.0,1.0,1.0,0.0,0.0,0.0,0.0,La Meauffe (50880),/management/ville/la-meauffe/ville-50297
68.0,10.0,19.0,49.0,64.0,,,,,,,Lonçon (64410),/management/ville/loncon/ville-64347
48.0,21.0,22.0,26.0,46.0,1.0,0.0,2.0,1.0,1.0,0.0,Torcheville (57670),/management/ville/torcheville/ville-57675
640.0,78.0,264.0,376.0,556.0,1.0,0.0,0.0,1.0,0.0,1.0,Ménétrol (63200),/management/ville/menetrol/ville-63224
188.0,122.0,85.0,103.0,161.0,1.0,1.0,1.0,0.0,0.0,0.0,Pougny (58200),/management/ville/pougny/ville-58213
210.0,51.0,104.0,105.0,194.0,1.0,0.0,1.0,1.0,1.0,0.0,Bénestroff (57670),/management/ville/benestroff/ville-57060
162.0,30.0,62.0,100.0,155.0,1.0,0.0,1.0,1.0,0.0,1.0,Goviller (54330),/management/ville/goviller/ville-54235
139.0,41.0,45.0,94.0,132.0,,,,,,,Uruffe (54112),/management/ville/uruffe/ville-54538
1182.0,349.0,661.0,521.0,1040.0,1.0,0.0,1.0,1.0,0.0,1.0,Rœulx (59172),/management/ville/roeulx/ville-59504
163.0,34.0,74.0,89.0,135.0,2.0,0.0,2.0,2.0,2.0,0.0,Eringhem (59470),/management/ville/eringhem/ville-59200
45.0,16.0,25.0,21.0,39.0,,,,,,,Maisoncelle (62310),/management/ville/maisoncelle/ville-62541
39.0,15.0,19.0,21.0,40.0,,,,,,,Couin (62760),/management/ville/couin/ville-62242
182.0,26.0,70.0,111.0,164.0,,,,,,,Saint-Lézer (65500),/management/ville/saint-lezer/ville-65390
48.0,19.0,24.0,24.0,46.0,,,,,,,Avrecourt (52140),/management/ville/avrecourt/ville-52033
151.0,28.0,53.0,98.0,138.0,,,,,,,Laheycourt (55800),/management/ville/laheycourt/ville-55271
188.0,35.0,65.0,123.0,188.0,1.0,0.0,1.0,1.0,1.0,0.0,Vaudringhem (62380),/management/ville/vaudringhem/ville-62837
71.0,11.0,35.0,36.0,57.0,1.0,0.0,0.0,1.0,1.0,0.0,Bignicourt-sur-Saulx (51340),/management/ville/bignicourt-sur-saulx/ville-51060
53.0,52.0,29.0,24.0,50.0,,,,,,,Lourdios-Ichère (64570),/management/ville/lourdios-ichere/ville-64351
36.0,7.0,19.0,17.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,Mory-Montcrux (60120),/management/ville/mory-montcrux/ville-60436
87.0,46.0,33.0,54.0,75.0,,,,,,,Sainte-Opportune (61100),/management/ville/sainte-opportune/ville-61436
282.0,47.0,106.0,176.0,235.0,1.0,0.0,0.0,1.0,1.0,0.0,Montreuil-sur-Maine (49220),/management/ville/montreuil-sur-maine/ville-49217
214.0,34.0,86.0,128.0,181.0,2.0,0.0,3.0,2.0,2.0,0.0,Saint-Cyr-le-Gravelais (53320),/management/ville/saint-cyr-le-gravelais/ville-53209
178.0,36.0,66.0,112.0,150.0,1.0,0.0,1.0,1.0,0.0,1.0,Cempuis (60210),/management/ville/cempuis/ville-60136
480.0,117.0,197.0,283.0,408.0,2.0,0.0,0.0,2.0,1.0,1.0,Brandivy (56390),/management/ville/brandivy/ville-56022
149.0,223.0,65.0,84.0,124.0,1.0,0.0,0.0,3.0,1.0,2.0,Miremont (63380),/management/ville/miremont/ville-63228
108.0,25.0,38.0,71.0,104.0,1.0,0.0,1.0,2.0,0.0,2.0,Le Mesnil-Amey (50570),/management/ville/le-mesnil-amey/ville-50302
199.0,26.0,79.0,120.0,200.0,,,,,,,Tritteling-Redlach (57385),/management/ville/tritteling-redlach/ville-57679
259.0,73.0,102.0,158.0,190.0,,,,,,,Terrats (66300),/management/ville/terrats/ville-66207
80.0,72.0,37.0,43.0,65.0,1.0,0.0,3.0,1.0,1.0,0.0,Pousseaux (58500),/management/ville/pousseaux/ville-58217
107.0,21.0,40.0,67.0,106.0,1.0,0.0,1.0,1.0,1.0,0.0,Berling (57370),/management/ville/berling/ville-57064
494.0,60.0,174.0,320.0,465.0,,,,,,,Kuntzig (57970),/management/ville/kuntzig/ville-57372
13.0,9.0,7.0,6.0,12.0,1.0,0.0,2.0,1.0,1.0,0.0,Mondement-Montgivroux (51120),/management/ville/mondement-montgivroux/ville-51374
305.0,68.0,186.0,119.0,229.0,1.0,0.0,2.0,1.0,1.0,0.0,Rachecourt-sur-Marne (52170),/management/ville/rachecourt-sur-marne/ville-52414
31.0,9.0,9.0,22.0,28.0,,,,,,,Betpouy (65230),/management/ville/betpouy/ville-65090
48.0,12.0,21.0,27.0,47.0,,,,,,,Arricau-Bordes (64350),/management/ville/arricau-bordes/ville-64052
279.0,284.0,136.0,143.0,192.0,1.0,0.0,0.0,1.0,0.0,1.0,Cour-Maugis sur Huisne (61110),/management/ville/cour-maugis-sur-huisne/ville-61050
126.0,45.0,51.0,75.0,92.0,1.0,0.0,2.0,1.0,0.0,1.0,Grand-Failly (54260),/management/ville/grand-failly/ville-54236
105.0,43.0,50.0,55.0,84.0,,,,,,,Vacqueville (54540),/management/ville/vacqueville/ville-54539
260.0,37.0,90.0,170.0,245.0,,,,,,,Rombies-et-Marchipont (59990),/management/ville/rombies-et-marchipont/ville-59505
69.0,19.0,29.0,40.0,59.0,,,,,,,Maizières (62127),/management/ville/maizieres/ville-62542
205.0,21.0,75.0,130.0,191.0,1.0,0.0,1.0,1.0,0.0,1.0,Erquinghem-le-Sec (59320),/management/ville/erquinghem-le-sec/ville-59201
44.0,7.0,15.0,29.0,41.0,,,,,,,Coullemont (62158),/management/ville/coullemont/ville-62243
16.0,6.0,8.0,8.0,15.0,,,,,,,Sainte-Marie (65370),/management/ville/sainte-marie/ville-65391
51.0,15.0,12.0,39.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,Bailly-aux-Forges (52130),/management/ville/bailly-aux-forges/ville-52034
33.0,15.0,16.0,17.0,29.0,,,,,,,Vaulx (62390),/management/ville/vaulx/ville-62838
46.0,5.0,20.0,26.0,43.0,2.0,0.0,3.0,5.0,3.0,2.0,Billy-le-Grand (51400),/management/ville/billy-le-grand/ville-51061
33.0,18.0,14.0,19.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,Mouchy-le-Châtel (60250),/management/ville/mouchy-le-chatel/ville-60437
5979.0,1081.0,2745.0,3234.0,5243.0,6.0,0.0,4.0,12.0,8.0,4.0,Montrevault-sur-Èvre (49110),/management/ville/montrevault-sur-evre/ville-49218
139.0,18.0,47.0,91.0,128.0,1.0,0.0,0.0,1.0,0.0,1.0,Lourenties (64420),/management/ville/lourenties/ville-64352
2556.0,415.0,1159.0,1396.0,2350.0,3.0,0.0,4.0,3.0,2.0,1.0,Brech (56400),/management/ville/brech/ville-56023
73.0,43.0,36.0,37.0,57.0,1.0,0.0,1.0,1.0,0.0,1.0,Saint-Ouen-de-Sécherouvre (61560),/management/ville/saint-ouen-de-secherouvre/ville-61438
584.0,156.0,292.0,292.0,498.0,3.0,1.0,1.0,2.0,2.0,0.0,Saint-Denis-d'Anjou (53290),/management/ville/saint-denis-d-anjou/ville-53210
72.0,38.0,29.0,43.0,58.0,1.0,0.0,3.0,2.0,1.0,1.0,Le Mesnil-Aubert (50510),/management/ville/le-mesnil-aubert/ville-50304
535.0,141.0,260.0,274.0,509.0,,,,,,,Troisfontaines (57870),/management/ville/troisfontaines/ville-57680
82.0,17.0,37.0,45.0,75.0,1.0,0.0,0.0,1.0,1.0,0.0,Bermering (57340),/management/ville/bermering/ville-57065
98.0,14.0,24.0,73.0,81.0,1.0,0.0,0.0,3.0,1.0,2.0,Cernoy (60190),/management/ville/cernoy/ville-60137
462.0,96.0,157.0,305.0,381.0,1.0,0.0,0.0,1.0,1.0,0.0,Moissat (63190),/management/ville/moissat/ville-63229
792.0,168.0,387.0,405.0,661.0,1.0,0.0,1.0,1.0,1.0,0.0,Théza (66200),/management/ville/theza/ville-66208
775.0,534.0,453.0,323.0,638.0,1.0,0.0,0.0,2.0,0.0,2.0,Prémery (58700),/management/ville/premery/ville-58218
353.0,34.0,142.0,211.0,339.0,1.0,0.0,0.0,1.0,0.0,1.0,Lachambre (57730),/management/ville/lachambre/ville-57373
106.0,18.0,25.0,81.0,96.0,1.0,0.0,2.0,1.0,1.0,0.0,Montbré (51500),/management/ville/montbre/ville-51375
23.0,12.0,8.0,15.0,14.0,,,,,,,Bettes (65130),/management/ville/bettes/ville-65091
43.0,27.0,26.0,17.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,Rançonnières (52140),/management/ville/ranconnieres/ville-52415
183.0,25.0,62.0,121.0,162.0,,,,,,,Laimont (55800),/management/ville/laimont/ville-55272
70.0,11.0,20.0,50.0,60.0,,,,,,,Arrien (64420),/management/ville/arrien/ville-64053
117.0,43.0,37.0,80.0,108.0,,,,,,,Boitron (61500),/management/ville/boitron/ville-61051
37.0,19.0,22.0,15.0,24.0,,,,,,,Grimonviller (54115),/management/ville/grimonviller/ville-54237
222.0,180.0,126.0,96.0,169.0,1.0,1.0,0.0,3.0,3.0,0.0,Val-et-Châtillon (54480),/management/ville/val-et-chatillon/ville-54540
77.0,59.0,39.0,38.0,54.0,,,,,,,Brignac (56430),/management/ville/brignac/ville-56025
65.0,21.0,32.0,33.0,56.0,,,,,,,Le Mesnil-Eury (50570),/management/ville/le-mesnil-eury/ville-50310
1384.0,394.0,643.0,741.0,1029.0,2.0,0.0,1.0,3.0,0.0,3.0,Morannes sur Sarthe-Daumeray (49640),/management/ville/morannes-sur-sarthe-daumeray/ville-49220
3649.0,882.0,2149.0,1501.0,3091.0,8.0,0.0,8.0,9.0,4.0,5.0,Chambly (60230),/management/ville/chambly/ville-60139
1012.0,133.0,383.0,629.0,932.0,2.0,0.0,2.0,3.0,0.0,3.0,Bertrange (57310),/management/ville/bertrange/ville-57067
662.0,417.0,372.0,290.0,462.0,1.0,0.0,5.0,1.0,0.0,1.0,La Monnerie-le-Montel (63650),/management/ville/la-monnerie-le-montel/ville-63231
295.0,122.0,140.0,155.0,246.0,1.0,0.0,1.0,1.0,1.0,0.0,Raveau (58400),/management/ville/raveau/ville-58220
7.0,22.0,2.0,5.0,7.0,1.0,0.0,1.0,2.0,2.0,0.0,Turquestein-Blancrupt (57560),/management/ville/turquestein-blancrupt/ville-57682
78.0,30.0,37.0,41.0,78.0,1.0,0.0,0.0,1.0,1.0,0.0,Lagarde (57810),/management/ville/lagarde/ville-57375
20.0,7.0,9.0,11.0,19.0,,,,,,,Montépreux (51320),/management/ville/montepreux/ville-51377
362.0,61.0,170.0,192.0,319.0,1.0,0.0,3.0,3.0,1.0,2.0,Saint-Ouen-sur-Iton (61300),/management/ville/saint-ouen-sur-iton/ville-61440
95.0,61.0,51.0,43.0,80.0,,,,,,,Bize (65150),/management/ville/bize/ville-65093
58.0,25.0,28.0,31.0,42.0,1.0,0.0,0.0,2.0,2.0,0.0,Rennepont (52370),/management/ville/rennepont/ville-52419
36.0,19.0,15.0,20.0,29.0,,,,,,,Lamouilly (55700),/management/ville/lamouilly/ville-55275
2997.0,1031.0,1791.0,1206.0,2187.0,3.0,0.0,2.0,4.0,2.0,2.0,Thuir (66300),/management/ville/thuir/ville-66210
56.0,29.0,23.0,33.0,49.0,,,,,,,Arrosès (64350),/management/ville/arroses/ville-64056
94.0,58.0,40.0,54.0,81.0,1.0,0.0,0.0,1.0,1.0,0.0,Bonsmoulins (61380),/management/ville/bonsmoulins/ville-61053
4822.0,799.0,2425.0,2397.0,3794.0,9.0,0.0,8.0,13.0,2.0,11.0,Roncq (59223),/management/ville/roncq/ville-59508
948.0,176.0,467.0,481.0,821.0,2.0,1.0,3.0,2.0,0.0,2.0,Valleroy (54910),/management/ville/valleroy/ville-54542
165.0,38.0,71.0,94.0,125.0,,,,,,,Escarmain (59213),/management/ville/escarmain/ville-59204
54.0,13.0,18.0,36.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,Maninghem (62650),/management/ville/maninghem/ville-62545
64.0,12.0,33.0,32.0,59.0,,,,,,,Coupelle-Neuve (62310),/management/ville/coupelle-neuve/ville-62246
127.0,59.0,54.0,73.0,109.0,1.0,0.0,0.0,1.0,1.0,0.0,Saint-Paul (65150),/management/ville/saint-paul/ville-65394
44.0,12.0,14.0,30.0,47.0,,,,,,,Griscourt (54380),/management/ville/griscourt/ville-54239
32.0,14.0,15.0,16.0,16.0,1.0,0.0,0.0,4.0,0.0,4.0,Bassoncourt (52240),/management/ville/bassoncourt/ville-52038
270.0,50.0,110.0,160.0,235.0,1.0,0.0,0.0,1.0,1.0,0.0,Blacy (51300),/management/ville/blacy/ville-51065
204.0,70.0,90.0,114.0,201.0,1.0,1.0,1.0,0.0,0.0,0.0,Saint-Ellier-du-Maine (53220),/management/ville/saint-ellier-du-maine/ville-53213
56.0,14.0,27.0,29.0,54.0,,,,,,,Louvigny (64410),/management/ville/louvigny/ville-64355
941.0,179.0,488.0,452.0,854.0,1.0,0.0,0.0,1.0,1.0,0.0,Vendin-lès-Béthune (62232),/management/ville/vendin-les-bethune/ville-62841
101.0,51.0,44.0,56.0,98.0,,,,,,,Le Mesnil-Garnier (50450),/management/ville/le-mesnil-garnier/ville-50311
979.0,564.0,561.0,419.0,845.0,1.0,0.0,0.0,2.0,1.0,1.0,Bubry (56310),/management/ville/bubry/ville-56026
358.0,196.0,177.0,181.0,292.0,2.0,3.0,3.0,1.0,1.0,0.0,Mouliherne (49390),/management/ville/mouliherne/ville-49221
186.0,30.0,69.0,117.0,181.0,,,,,,,Berviller-en-Moselle (57550),/management/ville/berviller-en-moselle/ville-57069
201.0,58.0,56.0,145.0,164.0,1.0,0.0,0.0,4.0,2.0,2.0,Mons (63310),/management/ville/mons/ville-63232
71.0,86.0,38.0,33.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,Rémilly (58250),/management/ville/remilly/ville-58221
2180.0,776.0,1241.0,939.0,1640.0,2.0,0.0,4.0,3.0,2.0,1.0,Uckange (57270),/management/ville/uckange/ville-57683
148.0,34.0,53.0,95.0,135.0,1.0,0.0,0.0,2.0,1.0,1.0,Monthelon (51530),/management/ville/monthelon/ville-51378
84.0,44.0,35.0,48.0,68.0,,,,,,,Saint-Patrice-du-Désert (61600),/management/ville/saint-patrice-du-desert/ville-61442
212.0,38.0,82.0,130.0,183.0,1.0,0.0,1.0,1.0,1.0,0.0,Moyenneville (60190),/management/ville/moyenneville/ville-60440
50.0,34.0,20.0,30.0,40.0,1.0,0.0,0.0,2.0,1.0,1.0,Bizous (65150),/management/ville/bizous/ville-65094
82.0,9.0,31.0,51.0,78.0,2.0,0.0,2.0,4.0,2.0,2.0,Landrecourt-Lempire (55100),/management/ville/landrecourt-lempire/ville-55276
50.0,36.0,25.0,25.0,42.0,1.0,0.0,0.0,3.0,3.0,0.0,Reynel (52700),/management/ville/reynel/ville-52420
